Realization,Block,Event,Allisonia,Belva,Bluestone,GlenLyn,Hilldale,Marmet,Pipestem,Queen Shoals,Radford,Summersville,Sutton,Thurmund,Tornado,Winfield
1,17,163,10091.7755,14882.55814,76380.59,78631.92226,3668.512464,71860.12,4765.725831,7249.624802,13583.03,2497.021369,4382.52,61528.49477,2184.159306,73878.35747
1,17,164,14777.73791,14959.91196,76673.63,78700.28289,11233.45713,72789.74,5490.690345,7260.455417,17608.69,7551.685547,4141.36,62169.98188,4844.132684,75691.86023
1,17,165,53861.47485,14952.52424,80683.91,81998.12117,8504.53908,72969.76,2608.792986,11622.8341,73190.23,4735.399041,4821.79,62104.40282,12994.63998,76653.45516
1,17,166,3928.469979,14909.83078,74795.2,77681.23279,1063.436344,71841.36,403.9963979,7266.238631,4727.61,2093.291872,2793.13,61342.7502,3747.836632,74412.25181
1,17,167,5952.611368,14951.87736,75821.19,78170.72062,1935.3613,72361.7,1922.463097,8317.135522,7143.72,7735.849553,6253.47,61493.28123,7519.220233,75255.73198
1,17,168,9472.534926,14966.85615,76241.36,78337.14572,9141.658027,72917.32,3193.015152,10672.40112,11048.6,10461.56328,7810.72,62074.23541,6291.445073,75899.19257
1,17,169,34383.47008,14919.99213,75745.07,78147.56449,16346.83839,72357.39,3706.734364,7105.29839,51696.85,11896.93562,3952.74,62086.97859,3344.450483,74041.85792
1,17,170,32821.69108,24183.78584,82617.92,81929.3624,57447.6577,102015.64,26298.27995,10998.65298,39323.75,11821.0512,6400.68,81041.13285,20758.86541,120731.5106
1,17,171,4452.582943,14900.02957,75701.07,77970.17216,2759.798059,71781.54,4751.599499,7278.565679,5653.96,4260.184645,2773.29,61417.77698,4465.257291,73784.21549
1,18,172,19922.43888,22706.66356,78640.08,79797.36655,32246.09449,77722.37,10484.86653,15388.16182,27369.35,14158.26798,9249.78,63235.26909,15861.85198,97417.39712
1,18,173,17070.33489,15020.15711,76488.42,78572.48028,7857.883215,73264.48,5618.656725,8268.399726,19822.82,11489.02269,6304.56,62762.45534,4055.215497,76736.00146
1,18,174,11251.80296,15004.69595,79822.41,80352.5978,3103.930325,73041.88,4865.921702,7201.648769,13504.42,1458.281677,509.72,62272.759,4098.535204,75690.59342
1,18,175,3928.469979,14835.32511,74813.79,77696.29494,1063.436344,71470.55,403.9963979,6959.838151,4727.61,774.4667959,381.77,61318.50184,249.9347987,72441.69531
1,18,176,24702.65053,15194.39297,84874.36,83362.35646,34845.58756,76875.03,10659.53125,8225.457089,31405.18,11663.96678,12826.43,66577.06049,6165.551557,80923.07277
1,18,177,37335.51125,16465.87896,79575.85,80542.98701,20888.21632,73700.63,15578.77182,7179.646931,47322.58,13851.82691,7175.64,62825.78473,16936.77152,79683.59809
1,18,178,9164.547791,14968.05526,77595.52,79045.92281,12056.44453,73153.75,4529.430973,7397.172787,11150.95,5584.144949,3715.72,62468.6311,7555.096386,76371.99199
1,18,179,3928.469979,14835.34704,74793.78,77680.72723,1063.436344,71469.66,403.9963979,6974.835096,4731.41,774.4667959,381.77,61318.28454,249.9347987,72483.29645
1,18,180,4612.559235,17801.2834,76993.25,78772.00473,24873.08307,73468.04,10540.42703,11733.85884,6235.39,11215.72706,12513.96,62972.23708,11040.32911,76281.55977
1,18,181,15789.43563,14999.68233,75407.22,78031.41999,7834.422971,73732.79,654.812383,15010.016,20308.24,6578.379136,8245.38,62796.83229,14638.06935,77684.92964
1,18,182,14087.87493,14932.7988,78383.44,79738.98879,1314.206689,72017.18,3910.210177,7092.700045,16475.35,1319.239429,1581.86,61578.7692,2671.196632,73819.25563
1,18,183,11218.60779,14946.84666,76623.01,78392.81382,4928.924663,72964.88,4844.217564,8294.811524,12244.79,7653.573168,7115.27,62533.73943,9796.220538,75882.6425
1,18,184,5011.419063,15053.23107,77001.39,78878.23572,1212.95837,72745.57,2178.604397,7229.41828,6181.41,2741.047078,2080.25,61665.82787,4236.777424,75721.36947
1,18,185,53791.89894,17504.64446,86063.7,84077.4358,32732.36192,76751.73,19041.14518,9357.590101,64397.91,15209.77197,10119.19,66134.79673,4895.960055,88419.43546
1,18,186,6585.210114,15079.36415,77253.25,79177.36556,12436.89122,73867.85,1990.258638,7361.641577,9229.25,9705.498961,10156.49,63218.26309,6393.541912,76721.25541
1,19,187,7697.989494,14853.11926,74809.31,77691.60317,1063.436344,71498.89,403.9963979,6982.867631,8639.2,774.4667959,381.77,61318.38199,345.0737312,72631.39826
1,19,188,35918.76553,18395.94123,78228.67,79537.63892,18591.27315,74001.78,9620.339161,10815.03384,44675.53,18457.82619,11374.84,63056.49687,15566.76472,77517.99025
1,19,189,20003.66957,16584.80619,81330.97,81416.57817,26130.35122,75307.1,6693.527345,8922.283433,24171.6,13108.98771,6331.93,64502.18224,8276.057565,80672.66541
1,19,190,3928.469979,14943.04875,75354.37,77736.16559,5750.601426,72455.93,4019.496347,8880.305932,4727.61,3218.756714,3343.75,61780.23012,5677.841281,75397.55028
1,19,191,13634.05382,15987.01359,80095.9,80350.85502,13432.66174,73804.99,10344.9483,9185.444246,17704.77,10814.84504,4833.84,62988.74886,9536.466025,77532.26913
1,19,192,4299.899414,15000.73849,75598.97,77895.75999,5851.623739,72946.09,1606.756824,7305.981187,5226.69,4251.181975,3844.95,62605.5467,3152.526085,75753.96586
1,19,193,4936.3932,15005.55026,75225.34,77864.32646,1063.436344,72766.43,1071.927339,7367.012194,5933.95,2435.859918,1841.32,61421.58274,7495.296036,76709.77799
1,19,194,14684.13433,26349.60127,81971.37,81195.80558,34551.1216,90243.16,15005.70986,10523.22592,18268.29,11486.84513,5066.91,66275.51573,9962.65205,105282.7208
1,19,195,35840.08781,15104.22176,82903.4,82350.61361,14868.53971,75051.75,6221.852644,7736.455278,41910.95,8155.828287,4169.24,64398.03697,8193.434569,78628.25857
1,19,196,17917.90233,14937.44493,76618.76,78726.05533,2366.997258,72171.05,9300.66065,7167.22853,22602.16,4214.893372,2599.06,61672.08792,7506.316258,74366.65378
1,19,197,7143.382033,14951.42267,74967.79,77801.33036,1129.766115,71843.56,651.5077473,7236.870064,8750.47,3397.663696,2561.08,61318.40946,1340.37658,73845.35333
1,19,198,6321.503485,15107.7263,77369.22,78789.93791,3209.053647,73690.53,3259.970789,7580.530587,7554.16,6396.757144,4332.74,62957.4178,5246.224544,76655.4552
1,19,199,42104.72643,20642.70465,81908.71,81889.73179,20583.24963,74468.45,15035.99714,12340.09551,46041.81,14110.71106,7846.84,63729.81876,13194.47946,83684.67325
1,20,200,3928.469979,15071.51291,75193.67,77705.45538,3244.736839,73684.96,2453.500768,14274.4451,4824.29,8107.822665,11059.37,62130.62288,8151.971944,79982.01916
1,20,201,13092.87745,14836.24037,74997.21,77860.71918,1063.436344,71472.21,403.9963979,6959.698697,16713.54,774.4667959,381.77,61321.14467,249.9347987,72415.57777
1,20,202,21598.11807,15065.07446,79481.56,80455.50231,9109.15538,74355.27,4549.492019,9165.580363,23340.36,7252.812667,5299.91,63332.4473,12243.71027,78320.53454
1,20,203,6708.452056,14940.01708,76725.36,78589.99671,11777.58453,73186.32,8394.131103,11935.21489,8200.88,16013.30434,12211.45,62552.85347,18840.00901,75845.2243
1,20,204,14448.60615,22464.78539,85977.3,80342.60883,27343.43088,74971.29,31247.47224,13571.17094,17859.72,16142.99639,11215.71,63985.99579,12250.82748,90299.18389
1,20,205,7726.073283,14964.23667,76559.86,78730.84102,4553.162964,72571.91,1937.119088,7225.596506,9764.79,4697.359334,3015.77,62062.56395,3535.596328,75222.7924
1,20,206,11702.52843,14956.16166,77601.54,79195.95911,5857.360178,72769.44,3883.628431,7093.748128,12429.71,2932.405954,1863.87,62489.01113,3394.742285,74779.81186
1,20,207,25231.47344,20534.95777,82111.13,81404.68763,27809.45603,75046.78,10861.52447,13945.52779,30302.62,14035.90216,10379.97,64117.92508,10994.68709,93764.86375
1,20,208,18027.54513,14918.04403,78853.29,80378.51311,1245.847255,71880.99,2368.660181,7200.986304,22225.92,1867.427194,1870.08,61393.68636,1893.9938,73853.39173
1,20,209,4521.621416,15082.59051,74893.71,77714.15289,6423.658669,73868.05,437.9628141,11438.84844,5432.81,7410.963152,5937.33,63162.44264,1514.497219,77571.74729
1,20,210,3928.469979,14982.20989,75108.67,77684.92495,1063.436344,72279.57,1166.150422,7379.043587,4727.61,2485.229368,2631.12,61470.80768,3221.366199,75351.20392
1,21,211,8804.771813,14934.62151,76186.67,78177.94147,1940.124492,72140.15,3915.748883,7083.673838,9475.08,1869.497257,1908.27,61639.41787,2268.105768,73963.34037
1,21,212,10322.5346,14946.38832,77460.65,79298.47293,1467.071959,72030.34,3971.511163,7229.741134,12274.74,2481.586262,2657.35,61582.37995,3916.233467,74280.40267
1,21,213,3928.469979,14833.39017,74793.71,77680.67962,1063.436344,71466.24,403.9963979,6959.698697,4727.61,774.4667959,382.16,61318.28359,249.9347987,72406.24949
1,21,214,7556.304798,14884.57854,75224.83,78074.29721,1143.198332,71689.83,457.1341072,7055.114997,9284.83,1068.717156,1513.11,61318.63418,2378.548633,73239.64539
1,21,215,10768.75313,14980.83703,75496.27,78011.44112,13613.55587,73321.86,1219.404573,8453.852327,13022.27,10845.3862,6133.42,63165.71391,5134.659421,76524.12517
1,21,216,11983.01945,14971.95059,78615.48,79987.83631,46640.83063,80478.66,6248.790024,9980.849421,27111.27,13159.66504,15416.46,66952.89562,3523.704881,84516.70826
1,21,217,6336.341395,14983.07474,77519.05,78838.62227,9146.09709,72716.92,13339.03794,7244.050433,8124.56,2580.828806,2358.85,61822.06117,9864.884376,75568.60825
1,21,218,5984.669154,14914.83292,75770.3,78280.7625,1374.600922,71986.99,2717.855852,7250.112611,7812,2151.555032,2260.85,61366.64753,4703.687483,74622.09392
1,21,219,30726.56802,16413.97191,77549.7,79210.30819,21042.82268,74343.6,4693.854377,15787.22824,40236.82,22817.76382,16949.86,63677.54226,14790.71434,78097.77652
1,21,220,12031.7357,14887.71116,75942.22,78402.17775,1063.436344,71712.14,3278.622411,6996.835579,13240.14,774.4667959,381.77,61331.63483,3339.824571,73209.92833
1,21,221,5664.168014,24304.00592,75711.34,78101.67047,23344.45308,74431.27,1353.745544,20718.85023,6967.74,26757.91335,21509.04,63356.60431,20157.76522,113380.1065
1,22,222,6462.315008,14963.81766,75237.81,77898.3168,1374.330905,72552.55,1349.603803,7327.260736,7728.3,5225.217384,4280.18,61447.8943,14268.50108,75698.16802
1,22,223,10060.94056,16846.94042,77101.4,78534.67839,6656.647351,72900.26,7352.740733,16902.7777,11145.39,11305.15132,18421.56,62063.74572,8718.681617,75937.30795
1,22,224,3928.469979,16607.90371,75665.01,77914.83958,10523.78613,75056.46,1921.631311,13206.0308,5195.32,17677.0668,13793.95,63044.80216,10965.1816,81428.39461
1,22,225,3928.469979,14963.24204,75148.52,77777.86184,1063.436344,72262.79,1277.959232,7498.669105,4973.91,2090.595564,2761.18,61332.85746,6735.789201,75225.92665
1,22,226,17265.70745,15006.77253,78753.78,79844.46788,8366.984586,73539.37,5877.936276,7210.662558,22062.95,3701.071054,2698.71,62679.62192,15260.42076,76357.33106
1,22,227,27571.58176,14929.5768,81165.78,81491.59879,6589.077614,72524.63,10098.08733,7111.506477,37418.7,1426.124718,1265.25,62121.83415,6333.162444,74438.29395
1,22,228,4325.990088,14848.93785,74798.66,77682.40879,1063.436344,71511.71,403.9963979,7016.22648,5716.9,794.6193864,509.94,61318.30198,1375.096685,72802.44984
1,22,229,3928.469979,14997.85203,74794.94,77681.18984,1254.692919,72671.85,403.9963979,8084.057545,4727.61,3043.498804,3208.31,61482.23297,4909.126111,76966.7017
1,22,230,30098.62057,14953.30635,77347.06,79228.96715,1774.378494,72316.39,5956.254239,7087.446977,31742.15,2268.065155,904.46,61570.31417,7989.104763,74463.59582
1,22,231,3928.469979,14913.12463,74910.25,77724.629,1063.436344,71960.17,603.2374366,7181.550952,4944.01,2964.849769,1977.6,61387.4303,4097.388381,74009.84336
1,23,232,19386.41814,14924.43143,75685.59,78108.81486,3733.495422,72452.63,6669.193296,8614.173702,20756.87,11314.80502,5516.53,61509.25785,28693.99918,74963.54356
1,23,233,5593.47335,14835.98783,74908.24,77775.0606,2724.902224,71493.8,449.1975607,7009.114639,6526.69,2577.617013,1498.51,61357.70107,249.9347987,72557.29231
1,23,234,5479.65997,15038.47132,75240.88,77946.3077,1247.137788,72971.96,1041.418115,10161.52364,6730.69,4712.063193,5025.6,61475.77725,8168.183562,77450.25455
1,23,235,3928.469979,20138.57087,76458.74,77939.55618,20205.39587,74524.26,4513.537691,14721.92404,4727.61,23484.82664,14760.15,63451.21781,21400.64811,79053.4385
1,23,236,26057.89844,25508.20891,79541.18,80126.86649,35246.26896,79725.03,7726.537514,9095.257741,28439.68,30963.7033,26658.21,63317.92213,2771.862431,83949.67318
1,24,237,20286.86428,14921.8057,78778.82,80203.66235,7280.134068,72927.93,2515.84055,13619.25851,26426.6,3404.823226,11668.95,62896.81639,6198.840206,75166.58536
1,24,238,24989.93287,30987.13694,83630.33,82331.0144,113563.7443,164996.22,8943.079545,30236.86146,34413.93,45723.86029,36660.67,137187.2119,14910.56835,185327.8393
1,24,239,16195.3833,14901.7604,76418.14,78496.41716,25658.74043,72913.61,3423.898538,10777.42068,17223.58,20588.84475,11049.55,62868.37168,11587.31554,74841.59133
1,24,240,10856.89195,14991.12506,76224.03,78228.40672,2228.179409,72553.25,2552.129143,7301.72692,12549.62,4011.974346,3948.5,62063.76912,3205.573711,75221.14853
1,24,241,12245.27134,15037.66644,79020.8,79954.77507,5409.532804,73588.5,4743.319709,9055.954303,14963.26,4584.797981,5168.23,62762.20399,8398.922143,77084.72007
1,24,242,7309.920688,15145.85134,78392.96,78747.75302,11521.22719,75002.85,5845.988975,8445.157299,8308.1,5936.908229,7189.18,64246.40178,5026.926905,78759.88139
1,24,243,15219.60907,15093.71355,79807.87,80268.19849,9603.215441,74181.57,5575.861572,7270.783204,19638.5,4588.963526,4465.98,64267.15433,1928.97192,76639.53087
1,24,244,21493.45894,15037.36277,77958.92,79382.76242,10678.69188,73813.52,4447.150644,9748.635207,25675.78,8504.737074,6835.5,62969.38499,10228.76914,77520.51515
1,24,245,23150.56684,15007.91764,78330.43,79454.31506,6787.079157,73707.54,8360.266193,8695.04604,26749.04,6243.994085,5067.09,62640.65143,11200.22365,77071.18811
1,25,246,10162.10611,16097.00031,76823.54,78490.3864,5298.317603,72792.98,6069.901316,17366.31114,11006.3,10503.70114,17766.98,61949.82451,10133.19158,75915.55439
1,25,247,5527.475302,15378.24854,78904.01,79494.53511,20768.07847,76224.72,5288.081939,11155.42109,6566.1,16311.16521,13105.43,64841.26754,11436.17311,82476.90353
1,25,248,192901.7657,15023.39473,110101.26,82456.99639,13086.34039,74566.11,18706.31844,18944.50238,247448.81,4877.323484,9857.84,63400.20188,17965.90125,81636.97548
1,25,249,11315.28455,14957.40368,75878.7,78323.78314,1298.544674,71908.76,2170.431654,7154.123574,13170.76,3172.194221,3225.05,61419.01427,2552.354983,73744.38877
1,25,250,3928.469979,14870.58669,74794.14,77680.9488,2311.928014,71695.57,414.2452402,7105.176011,4767.67,4511.682352,6198.67,61358.171,2327.492833,73466.17602
1,25,251,16893.72581,15002.42387,77724.95,79316.12271,3198.418045,73015.42,3481.051343,8421.657922,20305.5,3141.971831,3065.61,62204.25272,6252.755361,76459.27718
1,25,252,7374.434124,15036.94881,75619.12,77887.17691,1291.254016,72346.86,1361.628481,7626.814664,8494.1,3978.77639,3810.08,61609.44665,2582.164706,75317.59613
1,25,253,17065.13896,19422.9027,77072.87,78957.60242,8761.284931,72657.29,5495.730389,14207.8766,20190.03,18591.46867,12227.63,61721.04028,16332.66697,75440.07125
1,25,254,3928.469979,14861.8405,74794.34,77681.09969,1132.119849,71521.17,485.1890638,6984.221362,5125.48,784.5700973,540.66,61318.29789,993.5861625,72646.11025
1,25,255,11294.01337,14966.40069,77992.72,79327.28071,8438.571823,73740.03,7277.11561,7295.676841,12759.57,9447.457326,4034.92,63085.59054,18257.66378,77087.04162
1,25,256,3928.469979,14949.86199,75466.89,77823.4712,10317.6098,72439.32,1208.747097,7063.686059,4727.61,5832.964171,3198.28,62388.46706,1973.895824,74119.78288
1,25,257,8620.410602,16410.57027,80790.39,80509.87409,19064.83136,74257.6,11723.703,7199.855466,10173.26,11089.94942,2883.86,63707.51131,9670.168179,76661.97043
1,25,258,14042.96433,14960.43956,77098.49,78909.75151,28798.01846,73331.51,4905.649563,11064.40829,15966.48,6198.703906,6779.41,63009.69737,12005.45629,76879.13162
1,25,259,12932.07137,14941.50521,76381.61,78677.35167,2273.058987,72280.72,1245.695396,7260.018503,15558.04,8034.49977,4856.31,61565.30495,6192.981173,74915.77791
1,26,260,7453.903886,15065.85782,77099.58,78853.74378,28111.20249,74155.52,5707.43525,10087.99393,9092.23,13901.69943,14337.12,63675.25458,8069.743195,77422.20821
1,26,261,3928.469979,14968.16726,75656.71,77866.67193,6176.087992,73463.93,2125.035818,9779.850387,4727.61,8704.316447,5696.83,62184.37316,14246.87338,77348.54821
1,26,262,5368.773467,14859.88017,75272.64,77920.6257,4670.603503,71730.2,2038.851172,6990.607121,6520.67,1561.54959,1879.8,61689.75296,249.9347987,72815.74462
1,26,263,31859.64131,14982.64686,78100.43,79710.64847,4167.219131,73219.35,6075.462489,8162.349142,37154.59,11055.06732,7535.09,62473.56567,14618.93299,76051.8687
1,26,264,9207.120621,14979.77926,76965.17,78793.98466,5265.699416,72590.71,3493.615934,7191.468325,11011.74,3575.453656,3090.14,62127.86008,3489.964535,74896.98247
1,26,265,4993.492991,14905.89558,75028.82,77837.73319,1063.436344,71654.46,522.7228116,7085.799698,6038.19,917.5584123,1271.96,61318.5896,977.9650005,73299.94915
1,26,266,6528.017839,15122.96015,77937.33,79184.24614,19760.56701,74700.19,3301.749495,7470.783782,8277.27,10634.01907,8285.33,64596.76642,3483.980245,77236.13645
1,26,267,5924.305571,15086.28128,75328.68,77831.40468,13537.78152,74331.69,1353.911586,12763.89775,6943.52,9480.243648,13450.7,63545.84328,9849.643065,78990.19077
1,26,268,8273.546229,14970.82579,75607.33,77987.60017,4486.685247,72907.77,1628.387168,7258.748258,10036.37,10776.70113,8284.48,62511.16559,4787.003492,75658.0232
1,26,269,41685.02369,14977.85156,78877.13,80345.29554,34875.99045,73142.62,3867.026275,7198.213438,52387.96,13436.0681,13393,63298.12922,1328.731956,75073.1944
1,27,270,3928.469979,15170.65837,76019.03,77942.24448,20831.78693,76636.39,1296.679485,9179.381663,4886.23,6513.54063,7474.42,66068.30862,6463.92955,81336.24804
1,27,271,4505.917953,14854.15186,74800.27,77686.06273,1063.436344,71608.81,403.9963979,7091.441308,5050.07,908.6094416,887.59,61318.50117,713.8298008,73151.73809
1,27,272,8318.819022,15020.32453,76892.52,78774.32228,7751.412149,73254.79,2346.579163,7885.588323,9955.08,7950.768769,4193.18,62458.81572,7246.154021,76546.22462
1,27,273,8166.48754,14889.46985,74878.74,77726.07517,1063.436344,71555.74,574.8321867,6965.925651,9209.59,774.4667959,381.77,61318.33351,406.2144764,72554.73275
1,27,274,4728.54566,14991.24587,75198.68,77950.47717,11170.50667,73212.8,441.6386553,7261.381256,6722.26,6448.407354,5341.87,63006.81499,4114.767301,75586.8843
1,27,275,10818.8773,15005.35323,76818.4,78650.94559,7442.823455,73345.49,2683.196315,7895.057541,12455.53,8380.050444,3531.38,62705.46342,6395.051146,76220.77893
1,27,276,3928.469979,15057.19064,74822.74,77681.57512,1093.520465,72884.47,483.7984986,8050.150879,4727.61,4083.033382,3873.45,61545.43921,9580.241649,77321.74864
1,27,277,8893.735895,14885.37065,75899.79,78342.30228,5225.850778,72043.25,1919.751284,6966.862648,12498.08,4478.043404,1688.56,62102.36499,546.4853367,73173.66806
1,27,278,4635.635052,18483.91207,76792.25,78304.05958,15337.81843,73610.72,4613.511121,31064.64825,6068.91,24174.50772,15477.17,62321.02839,15980.04381,101692.8831
